timestamp,fire_start_time,location,severity
2024-06-10 19:40:00,2024-06-28 12:44:00,"44.5923,-73.4790",low
2024-06-07 11:50:00,2024-06-07 11:40:00,"45.8172,-73.9120",medium
2024-06-25 15:12:00,2024-06-25 15:08:00,"45.4815,-72.8361",low
2024-06-09 19:55:00,2024-06-09 19:48:00,"44.7203,-72.2612",high
2024-06-09 19:55:00,2024-06-06 13:33:00,"44.0923,-73.1997",medium
2024-06-04 05:44:00,2024-06-04 05:41:00,"45.8328,-72.7884",high
2024-06-04 01:51:00,2024-06-04 01:46:00,"44.9096,-73.3133",low
2024-06-04 14:14:00,2024-06-04 14:06:00,"45.7502,-72.5287",medium
2024-06-04 14:14:00,2024-06-29 17:43:00,"45.3065,-73.9118",high
2024-06-13 16:12:00,2024-06-13 16:07:00,"44.4407,-72.3804",high
2024-06-22 10:56:00,2024-06-22 10:52:00,"44.1173,-72.8682",high
2024-06-20 22:06:00,2024-06-20 21:58:00,"45.9933,-72.4674",high
2024-06-20 22:06:00,2024-06-06 19:21:00,"45.1523,-73.6899",high
2024-06-27 08:16:00,2024-06-27 08:15:00,"45.8484,-72.0716",high
2024-06-06 16:55:00,2024-06-06 16:45:00,"45.7826,-73.1632",medium
2024-06-11 21:43:00,2024-06-11 21:40:00,"45.8583,-72.9118",low
2024-06-11 21:43:00,2024-06-07 06:25:00,"45.5772,-73.7586",low
2024-06-24 05:23:00,2024-06-24 05:15:00,"45.9780,-72.8313",medium
2024-06-06 11:01:00,2024-06-06 10:58:00,"45.2141,-72.6698",medium
2024-06-15 00:53:00,2024-06-15 00:44:00,"45.6021,-72.0916",low
2024-06-15 00:53:00,2024-06-30 20:10:00,"45.9608,-72.7999",high
2024-06-11 19:22:00,2024-06-11 19:13:00,"44.3983,-73.8439",low
2024-06-13 20:14:00,2024-06-13 20:08:00,"44.9241,-72.3574",low
2024-06-11 10:11:00,2024-06-11 10:06:00,"45.8409,-72.2541",high
2024-06-11 10:11:00,2024-06-23 21:05:00,"45.3518,-73.8100",high
2024-06-13 16:29:00,2024-06-13 16:22:00,"45.7772,-73.4413",high
2024-06-03 16:58:00,2024-06-03 16:52:00,"44.3390,-73.8754",medium
2024-06-06 09:39:00,2024-06-06 09:29:00,"44.3305,-72.6163",medium
2024-06-06 09:39:00,2024-06-27 11:42:00,"45.9866,-73.4874",low
2024-06-21 07:16:00,2024-06-21 07:09:00,"45.4263,-73.6621",high
2024-06-04 09:26:00,2024-06-04 09:16:00,"45.6784,-72.7665",low
2024-06-13 21:21:00,2024-06-13 21:13:00,"44.0700,-73.3742",low
2024-06-13 21:21:00,2024-06-25 05:24:00,"45.6056,-72.1668",low
2024-06-02 02:58:00,2024-06-02 02:57:00,"45.6024,-73.7931",high
2024-06-14 13:26:00,2024-06-14 13:19:00,"45.0754,-72.6712",low
2024-06-05 04:56:00,2024-06-05 04:48:00,"44.6518,-72.4578",high
2024-06-05 04:56:00,2024-06-02 04:50:00,"45.0836,-73.7590",medium
2024-06-26 11:44:00,2024-06-26 11:39:00,"44.6685,-73.1907",medium
2024-06-01 19:12:00,2024-06-01 19:07:00,"45.6172,-72.8880",low
2024-06-27 14:37:00,2024-06-27 14:29:00,"45.7022,-72.9952",high
2024-06-27 14:37:00,2024-06-23 23:21:00,"45.5469,-73.9602",medium
2024-06-16 06:50:00,2024-06-16 06:40:00,"44.6168,-72.0629",medium
2024-06-26 02:35:00,2024-06-26 02:30:00,"45.8930,-72.8310",low
2024-06-20 05:26:00,2024-06-20 05:25:00,"44.3340,-72.7356",medium
2024-06-20 05:26:00,2024-06-28 18:58:00,"45.4763,-73.9276",low
2024-06-27 00:02:00,2024-06-27 00:01:00,"45.6180,-73.1931",high
2024-06-27 03:59:00,2024-06-27 03:52:00,"45.5900,-73.4944",high
2024-06-07 01:25:00,2024-06-07 01:18:00,"44.9606,-72.0056",medium
2024-06-07 01:25:00,2024-06-18 19:34:00,"45.7685,-72.8301",low
2024-06-09 00:33:00,2024-06-09 00:24:00,"45.4411,-73.2701",low
2024-06-24 06:26:00,2024-06-24 06:23:00,"45.8487,-72.9790",low
2024-06-14 17:33:00,2024-06-14 17:25:00,"45.3116,-73.7941",high
2024-06-14 17:33:00,2024-06-02 11:20:00,"45.4130,-72.4534",low
2024-06-15 02:03:00,2024-06-15 02:00:00,"44.9149,-73.8384",low
2024-06-29 07:39:00,2024-06-29 07:38:00,"45.6081,-73.1960",high
2024-06-24 06:52:00,2024-06-24 06:51:00,"45.3110,-73.2338",low
2024-06-24 06:52:00,2024-06-30 07:31:00,"45.9602,-72.2833",low
2024-06-26 14:54:00,2024-06-26 14:50:00,"44.4784,-72.6545",low
2024-06-06 01:10:00,2024-06-06 01:09:00,"45.6232,-72.4549",low
2024-06-02 18:20:00,2024-06-02 18:12:00,"44.5338,-73.7855",low
2024-06-02 18:20:00,2024-06-18 00:20:00,"45.2000,-73.6590",low
2024-06-19 01:11:00,2024-06-19 01:01:00,"45.3185,-72.0800",low
2024-06-09 09:37:00,2024-06-09 09:27:00,"45.3801,-73.1453",high
2024-06-12 18:03:00,2024-06-12 18:00:00,"44.8005,-73.8481",high
2024-06-12 18:03:00,2024-06-12 15:03:00,"44.3744,-73.0594",high
2024-06-04 16:44:00,2024-06-04 16:41:00,"45.4120,-72.7625",medium
2024-06-07 05:47:00,2024-06-07 05:37:00,"44.4199,-73.6380",medium
2024-06-30 02:21:00,2024-06-30 02:17:00,"45.5681,-73.8889",high
2024-06-30 02:21:00,2024-07-01 14:18:00,"44.5155,-73.7801",medium
2024-06-26 20:55:00,2024-06-26 20:53:00,"45.1994,-72.9550",medium
2024-06-03 13:11:00,2024-06-03 13:01:00,"44.0453,-72.5109",medium
2024-06-19 12:41:00,2024-06-19 12:35:00,"45.7109,-73.4219",low
2024-06-19 12:41:00,2024-06-26 05:57:00,"45.4667,-72.4844",high
2024-06-30 10:54:00,2024-06-30 10:51:00,"45.6726,-73.6039",low
2024-06-17 00:39:00,2024-06-17 00:32:00,"44.3478,-72.6717",medium
2024-07-01 16:58:00,2024-07-01 16:55:00,"44.0354,-73.1687",high
2024-07-01 16:58:00,2024-06-17 20:07:00,"45.5346,-72.5714",high
2024-06-23 02:52:00,2024-06-23 02:49:00,"45.9216,-73.9916",high
2024-06-21 13:37:00,2024-06-21 13:29:00,"45.4892,-72.5778",low
2024-06-24 02:46:00,2024-06-24 02:41:00,"44.6977,-73.1120",high
2024-06-24 02:46:00,2024-06-21 08:03:00,"44.9160,-72.3292",low
2024-06-08 12:53:00,2024-06-08 12:45:00,"44.8516,-72.2701",low
2024-06-22 06:07:00,2024-06-22 06:02:00,"45.6281,-73.0497",high
2024-06-22 13:48:00,2024-06-22 13:46:00,"44.1461,-73.6194",medium
2024-06-22 13:48:00,2024-06-26 08:31:00,"44.2979,-72.1622",low
2024-06-30 01:51:00,2024-06-30 01:43:00,"44.7339,-72.7860",high
2024-06-03 10:00:00,2024-06-03 09:50:00,"44.3481,-72.4809",high
2024-06-25 18:37:00,2024-06-25 18:33:00,"44.8195,-72.1856",low
2024-06-25 18:37:00,2024-06-23 08:48:00,"45.4146,-73.5181",high
2024-06-04 14:51:00,2024-06-04 14:47:00,"45.6586,-72.8387",low
2024-06-14 06:04:00,2024-06-14 05:54:00,"44.8892,-73.7543",medium
2024-06-21 03:36:00,2024-06-21 03:34:00,"45.7076,-73.7299",low
2024-06-21 03:36:00,2024-06-24 12:55:00,"44.5398,-73.0203",low
2024-06-29 22:11:00,2024-06-29 22:01:00,"44.3503,-72.1144",high
2024-06-08 10:35:00,2024-06-08 10:32:00,"45.2506,-72.9827",high
2024-06-25 03:45:00,2024-06-25 03:41:00,"44.7136,-73.6092",low
2024-06-25 03:45:00,2024-06-10 17:06:00,"45.6156,-73.8106",medium
2024-06-07 18:04:00,2024-06-07 17:56:00,"45.7248,-72.7549",high
2024-06-21 09:44:00,2024-06-21 09:34:00,"44.3654,-72.1773",medium
2024-06-27 01:58:00,2024-06-27 01:50:00,"44.3727,-72.4756",low
2024-06-27 01:58:00,2024-06-26 18:42:00,"45.5569,-72.5128",medium
2024-06-19 22:48:00,2024-06-19 22:39:00,"44.9555,-73.1710",medium
2024-06-26 07:24:00,2024-06-26 07:16:00,"44.8860,-72.5632",medium
2024-06-11 21:05:00,2024-06-11 20:56:00,"44.1335,-72.0292",high
2024-06-11 21:05:00,2024-06-04 16:24:00,"44.4217,-72.7122",low
2024-06-20 23:12:00,2024-06-20 23:06:00,"44.9014,-73.2213",high
2024-06-08 09:07:00,2024-06-08 09:01:00,"44.6884,-73.1581",high
2024-06-09 07:23:00,2024-06-09 07:22:00,"45.4827,-73.5156",medium
2024-06-09 07:23:00,2024-06-06 09:44:00,"44.1083,-72.9665",low
2024-06-15 14:29:00,2024-06-15 14:19:00,"45.4725,-72.8675",low
2024-06-26 01:14:00,2024-06-26 01:08:00,"44.6924,-72.4359",low
2024-07-01 17:19:00,2024-07-01 17:10:00,"45.7108,-72.7513",low
2024-07-01 17:19:00,2024-06-06 21:55:00,"45.7119,-72.4454",high
2024-06-13 17:31:00,2024-06-13 17:27:00,"45.3669,-72.3477",high
2024-06-28 05:14:00,2024-06-28 05:13:00,"45.4700,-72.4045",low
2024-06-18 19:20:00,2024-06-18 19:13:00,"44.3865,-72.9340",low
2024-06-18 19:20:00,2024-06-05 06:10:00,"44.6541,-73.7674",medium
2024-06-16 13:01:00,2024-06-16 12:54:00,"44.6544,-72.9633",medium
2024-06-13 01:38:00,2024-06-13 01:36:00,"45.7611,-72.4855",medium
2024-06-09 09:07:00,2024-06-09 08:57:00,"45.1998,-72.8898",low
2024-06-09 09:07:00,2024-07-01 18:20:00,"45.6928,-72.9524",high
2024-06-17 11:55:00,2024-06-17 11:48:00,"44.2085,-73.4419",high
2024-07-01 11:51:00,2024-07-01 11:43:00,"44.5698,-73.1462",low
2024-06-06 20:26:00,2024-06-06 20:22:00,"44.8141,-73.6056",high
2024-06-06 20:26:00,2024-06-22 22:05:00,"45.1837,-72.6985",low
2024-06-22 12:47:00,2024-06-22 12:37:00,"44.7367,-72.0574",high
2024-06-24 18:04:00,2024-06-24 18:02:00,"44.4805,-72.0757",high
2024-06-27 12:11:00,2024-06-27 12:09:00,"44.5943,-72.7911",high
2024-06-27 12:11:00,2024-06-25 10:19:00,"45.4745,-72.8072",medium
2024-06-10 15:12:00,2024-06-10 15:02:00,"45.9146,-73.5588",medium
2024-06-23 16:30:00,2024-06-23 16:27:00,"44.5164,-72.0253",low
2024-06-02 03:55:00,2024-06-02 03:48:00,"44.1196,-72.1334",medium
2024-06-02 03:55:00,2024-06-27 17:35:00,"44.1165,-72.2347",low
2024-06-23 12:35:00,2024-06-23 12:26:00,"44.5980,-72.1813",low
2024-06-16 12:37:00,2024-06-16 12:28:00,"44.9094,-73.9722",low
2024-06-01 08:36:00,2024-06-01 08:30:00,"44.6650,-73.1630",high
2024-06-01 08:36:00,2024-06-03 17:45:00,"45.1448,-72.5313",high
2024-06-21 21:57:00,2024-06-21 21:52:00,"45.0634,-73.6186",low
2024-06-07 07:27:00,2024-06-07 07:20:00,"44.3805,-72.6293",medium
2024-06-05 18:59:00,2024-06-05 18:55:00,"44.5008,-72.0501",high
2024-06-05 18:59:00,2024-06-18 03:11:00,"45.7901,-73.9204",high
2024-06-09 01:10:00,2024-06-09 01:09:00,"45.8234,-73.0965",medium
2024-06-10 07:38:00,2024-06-10 07:35:00,"45.6664,-72.9574",medium
2024-06-15 09:54:00,2024-06-15 09:48:00,"44.7450,-72.8696",high
2024-06-15 09:54:00,2024-06-09 17:31:00,"44.6012,-72.6778",low
2024-06-29 22:59:00,2024-06-29 22:56:00,"45.9887,-72.5076",high
2024-06-02 23:51:00,2024-06-02 23:47:00,"44.4238,-72.1477",medium
2024-06-17 08:52:00,2024-06-17 08:42:00,"45.6350,-73.7258",high
2024-06-17 08:52:00,2024-06-22 21:16:00,"44.5622,-72.6775",high
2024-06-23 16:18:00,2024-06-23 16:09:00,"44.1968,-72.9216",high
2024-06-15 19:50:00,2024-06-15 19:43:00,"45.5160,-73.8588",high
2024-06-17 14:11:00,2024-06-17 14:04:00,"44.9034,-72.9938",low
2024-06-17 14:11:00,2024-06-26 03:13:00,"45.5787,-73.5081",high
2024-06-02 01:40:00,2024-06-02 01:35:00,"44.3613,-73.9365",low
2024-06-13 01:05:00,2024-06-13 00:57:00,"45.4910,-72.3075",medium
2024-06-15 01:35:00,2024-06-15 01:30:00,"45.1455,-72.8634",high
2024-06-15 01:35:00,2024-06-14 20:56:00,"45.6711,-73.6557",low
2024-06-07 00:56:00,2024-06-07 00:47:00,"45.6959,-73.3619",low
2024-06-21 05:08:00,2024-06-21 05:04:00,"44.2235,-73.4291",low
2024-06-27 21:53:00,2024-06-27 21:48:00,"44.3427,-73.8449",low
2024-06-27 21:53:00,2024-06-06 19:01:00,"44.6180,-72.8955",high
2024-06-13 23:42:00,2024-06-13 23:32:00,"44.2211,-73.0225",low
2024-06-14 19:36:00,2024-06-14 19:26:00,"45.2072,-72.2912",medium
2024-06-16 13:28:00,2024-06-16 13:24:00,"44.5890,-72.4921",high
2024-06-16 13:28:00,2024-06-09 18:48:00,"44.3615,-73.3373",low
2024-06-13 22:30:00,2024-06-13 22:24:00,"44.6779,-73.6907",high
2024-06-13 17:29:00,2024-06-13 17:20:00,"45.8742,-72.5530",low
2024-06-12 18:31:00,2024-06-12 18:27:00,"45.8658,-72.1359",medium
2024-06-12 18:31:00,2024-06-24 20:54:00,"45.5883,-73.5781",high
2024-06-05 11:18:00,2024-06-05 11:15:00,"44.5369,-73.5767",high
2024-06-23 07:03:00,2024-06-23 07:00:00,"44.8692,-72.5027",high
2024-06-27 14:22:00,2024-06-27 14:13:00,"44.8570,-73.2400",low
2024-06-27 14:22:00,2024-06-11 20:32:00,"44.7505,-72.2551",high
2024-06-20 03:09:00,2024-06-20 03:07:00,"44.3825,-72.1785",high
2024-06-26 17:06:00,2024-06-26 16:59:00,"44.5787,-72.6924",medium
2024-06-05 11:02:00,2024-06-05 10:56:00,"45.0698,-73.3854",medium
2024-06-05 11:02:00,2024-06-19 02:58:00,"45.8423,-72.7501",medium
2024-06-18 03:05:00,2024-06-18 03:04:00,"45.3021,-72.0755",medium
2024-06-12 09:29:00,2024-06-12 09:24:00,"44.3982,-72.2551",high
2024-06-08 07:48:00,2024-06-08 07:46:00,"44.5248,-73.4434",high
2024-06-08 07:48:00,2024-06-03 13:41:00,"45.9927,-72.7771",high
2024-06-10 10:39:00,2024-06-10 10:36:00,"45.8834,-72.4966",high
2024-06-04 19:30:00,2024-06-04 19:20:00,"45.9871,-73.7943",high
2024-06-20 04:55:00,2024-06-20 04:54:00,"45.9489,-72.6569",low
2024-06-20 04:55:00,2024-06-15 19:10:00,"44.0294,-72.2253",high
2024-06-13 04:57:00,2024-06-13 04:56:00,"44.8052,-72.0076",high
2024-06-01 05:58:00,2024-06-01 05:52:00,"44.7314,-72.9931",high
2024-06-07 11:59:00,2024-06-07 11:53:00,"45.5033,-73.6328",medium
2024-06-07 11:59:00,2024-06-26 16:30:00,"44.6303,-73.0324",medium
2024-06-05 11:11:00,2024-06-05 11:04:00,"44.3925,-72.7676",low
2024-06-11 00:28:00,2024-06-11 00:21:00,"44.4828,-72.0407",low
2024-06-24 16:37:00,2024-06-24 16:36:00,"45.6295,-73.2404",low
2024-06-24 16:37:00,2024-06-16 02:32:00,"44.6919,-72.3955",high
2024-06-13 21:56:00,2024-06-13 21:48:00,"44.5490,-73.7290",high
2024-06-24 20:25:00,2024-06-24 20:24:00,"45.5246,-72.4536",high
2024-06-26 15:42:00,2024-06-26 15:35:00,"45.5809,-73.8706",high
2024-06-26 15:42:00,2024-06-30 07:01:00,"44.1391,-73.8142",medium
2024-06-06 12:17:00,2024-06-06 12:12:00,"45.0437,-73.3825",medium
2024-06-27 11:41:00,2024-06-27 11:36:00,"45.4509,-73.5888",medium
2024-06-18 14:07:00,2024-06-18 14:02:00,"44.1112,-73.8685",high
2024-06-18 14:07:00,2024-06-03 07:09:00,"45.7413,-72.7732",low
2024-06-14 02:44:00,2024-06-14 02:35:00,"45.2018,-73.6650",high
2024-06-10 18:18:00,2024-06-10 18:08:00,"44.5734,-73.8641",low
2024-06-29 07:17:00,2024-06-29 07:12:00,"45.1460,-73.5330",low
2024-06-29 07:17:00,2024-06-17 20:08:00,"45.4974,-72.8536",high
2024-06-03 16:42:00,2024-06-03 16:36:00,"45.2185,-73.2916",low
2024-06-02 22:18:00,2024-06-02 22:09:00,"45.8753,-73.4688",medium
2024-06-02 23:37:00,2024-06-02 23:32:00,"44.7294,-72.0635",low
2024-06-02 23:37:00,2024-06-04 22:42:00,"44.6336,-72.8696",high
2024-06-01 03:01:00,2024-06-01 02:58:00,"45.3682,-72.5001",low
2024-06-06 19:19:00,2024-06-06 19:14:00,"45.9136,-72.5015",high
2024-06-09 22:10:00,2024-06-09 22:09:00,"45.0340,-73.4472",medium
2024-06-09 22:10:00,2024-06-02 07:06:00,"45.0818,-72.4061",high
2024-06-16 10:28:00,2024-06-16 10:23:00,"45.0812,-73.3847",medium
2024-06-02 22:04:00,2024-06-02 21:55:00,"45.1417,-73.8916",medium
2024-06-01 22:10:00,2024-06-01 22:00:00,"45.7695,-72.0827",high
2024-06-01 22:10:00,2024-06-12 05:57:00,"45.3735,-72.4723",high
2024-06-12 21:14:00,2024-06-12 21:08:00,"44.7586,-73.9412",medium
2024-06-09 00:02:00,2024-06-08 23:53:00,"44.6850,-73.1267",high
2024-06-05 12:19:00,2024-06-05 12:10:00,"45.3667,-73.4949",medium
2024-06-05 12:19:00,2024-06-22 09:47:00,"45.5712,-73.0869",low
2024-06-28 07:04:00,2024-06-28 06:57:00,"45.9844,-72.5467",low
2024-06-15 15:01:00,2024-06-15 14:59:00,"45.5489,-72.7799",medium
2024-06-11 04:32:00,2024-06-11 04:31:00,"44.8344,-73.7929",high
2024-06-11 04:32:00,2024-06-28 15:54:00,"44.7489,-72.0126",high
2024-06-13 19:01:00,2024-06-13 18:58:00,"44.0699,-73.5946",medium
2024-06-30 20:19:00,2024-06-30 20:17:00,"44.6613,-72.5172",high
2024-06-28 01:19:00,2024-06-28 01:17:00,"45.4324,-73.5568",low
2024-06-28 01:19:00,2024-06-18 12:12:00,"44.0740,-72.7970",high
2024-07-01 02:11:00,2024-07-01 02:07:00,"45.3169,-73.4191",medium
2024-06-15 20:07:00,2024-06-15 20:06:00,"44.3329,-73.8911",low
2024-06-08 01:03:00,2024-06-08 00:58:00,"45.4003,-73.1010",high
2024-06-08 01:03:00,2024-06-11 12:12:00,"45.6544,-72.1438",medium
2024-06-15 20:02:00,2024-06-15 19:53:00,"45.5285,-72.6282",high
2024-06-07 23:34:00,2024-06-07 23:24:00,"45.3873,-72.7879",medium
2024-07-01 19:49:00,2024-07-01 19:40:00,"44.7191,-72.7198",high
2024-07-01 19:49:00,2024-07-01 21:06:00,"45.6777,-73.1567",high
2024-06-11 12:52:00,2024-06-11 12:48:00,"45.3814,-73.9098",low
2024-06-24 05:18:00,2024-06-24 05:16:00,"44.7137,-73.7231",low
2024-06-30 19:25:00,2024-06-30 19:16:00,"45.6215,-72.7354",high
2024-06-30 19:25:00,2024-06-17 20:47:00,"44.1828,-73.3517",medium
2024-06-02 23:31:00,2024-06-02 23:29:00,"45.7891,-73.5019",low
2024-06-05 13:56:00,2024-06-05 13:48:00,"44.7655,-73.3258",low
2024-06-26 07:39:00,2024-06-26 07:29:00,"45.2658,-73.4486",high
2024-06-26 07:39:00,2024-06-14 05:04:00,"44.4980,-72.6189",high
2024-06-07 22:37:00,2024-06-07 22:32:00,"44.4631,-73.1736",high
2024-06-25 15:23:00,2024-06-25 15:19:00,"45.3567,-73.1468",high
2024-06-25 09:56:00,2024-06-25 09:47:00,"44.3580,-73.1525",low
2024-06-25 09:56:00,2024-07-01 12:44:00,"45.1180,-72.3415",high
2024-06-18 23:39:00,2024-06-18 23:37:00,"44.4714,-72.4000",high
2024-06-04 23:27:00,2024-06-04 23:21:00,"45.3579,-72.1262",high
2024-06-09 04:20:00,2024-06-09 04:10:00,"45.4432,-72.1383",high
2024-06-09 04:20:00,2024-06-27 19:11:00,"44.8735,-73.7179",medium
2024-06-29 13:56:00,2024-06-29 13:51:00,"44.8189,-73.3438",medium
2024-06-13 09:58:00,2024-06-13 09:55:00,"45.1203,-72.6007",high
2024-06-16 04:54:00,2024-06-16 04:44:00,"45.8736,-73.6046",low
2024-06-16 04:54:00,2024-06-20 08:18:00,"45.6248,-73.8767",high
2024-06-09 09:12:00,2024-06-09 09:04:00,"44.6598,-73.7779",high
2024-06-25 04:43:00,2024-06-25 04:40:00,"44.8808,-72.9112",medium
2024-06-22 21:54:00,2024-06-22 21:50:00,"45.1126,-72.5511",high
2024-06-22 21:54:00,2024-06-21 07:53:00,"45.7267,-73.2652",high
2024-06-19 19:36:00,2024-06-19 19:31:00,"44.4065,-72.3134",high
2024-06-14 13:45:00,2024-06-14 13:36:00,"44.4911,-72.1001",medium
2024-06-15 08:41:00,2024-06-15 08:36:00,"45.2031,-73.6669",medium
2024-06-15 08:41:00,2024-06-12 13:00:00,"45.8181,-73.5561",medium
2024-06-11 19:23:00,2024-06-11 19:17:00,"44.0994,-72.6032",medium
2024-06-09 09:37:00,2024-06-09 09:32:00,"44.0720,-73.9142",low
2024-06-12 07:48:00,2024-06-12 07:39:00,"45.3430,-73.8034",high
2024-06-12 07:48:00,2024-06-17 07:01:00,"44.6568,-72.4948",low
2024-06-11 15:30:00,2024-06-11 15:20:00,"44.5557,-72.8273",medium
2024-06-15 02:00:00,2024-06-15 01:50:00,"45.8778,-72.8893",low
2024-06-23 16:36:00,2024-06-23 16:32:00,"45.4428,-73.8199",medium
2024-06-23 16:36:00,2024-06-17 00:34:00,"45.7693,-73.5169",medium
2024-06-28 05:02:00,2024-06-28 05:00:00,"45.1817,-73.1041",low
2024-06-18 08:16:00,2024-06-18 08:12:00,"44.7923,-73.7821",low
2024-07-01 06:40:00,2024-07-01 06:30:00,"45.1337,-73.5561",high
2024-07-01 06:40:00,2024-06-01 17:06:00,"45.2291,-73.2194",medium
2024-06-29 02:44:00,2024-06-29 02:43:00,"45.5484,-73.1553",high
2024-06-16 14:05:00,2024-06-16 14:00:00,"44.8681,-72.2948",high
2024-06-05 21:50:00,2024-06-05 21:46:00,"44.6755,-72.9723",low
2024-06-05 21:50:00,2024-06-22 23:16:00,"45.8656,-73.8627",high
2024-06-24 11:17:00,2024-06-24 11:10:00,"44.4188,-72.1267",low
2024-06-22 05:49:00,2024-06-22 05:39:00,"45.6017,-72.0528",medium
2024-06-16 19:11:00,2024-06-16 19:08:00,"44.2929,-73.7770",medium
2024-06-16 19:11:00,2024-06-16 13:35:00,"44.3884,-73.0933",high
2024-06-16 01:01:00,2024-06-16 00:54:00,"44.7164,-72.3361",low
2024-06-19 00:06:00,2024-06-19 00:03:00,"44.8428,-73.9112",high
2024-06-10 08:06:00,2024-06-10 08:05:00,"45.4283,-72.7926",medium
2024-06-10 08:06:00,2024-06-13 05:29:00,"45.1523,-73.4649",medium
2024-06-12 22:48:00,2024-06-12 22:38:00,"45.4759,-72.3989",medium
2024-06-23 00:48:00,2024-06-23 00:39:00,"45.2738,-73.4751",medium
2024-06-08 08:03:00,2024-06-08 07:55:00,"45.4924,-73.2372",high
2024-06-08 08:03:00,2024-06-26 13:34:00,"44.5078,-73.1912",high
2024-06-22 10:17:00,2024-06-22 10:10:00,"44.9304,-72.0908",medium
2024-06-06 05:56:00,2024-06-06 05:49:00,"44.4126,-72.8204",high
2024-06-02 05:44:00,2024-06-02 05:39:00,"45.6523,-72.0883",medium
2024-06-02 05:44:00,2024-06-04 22:19:00,"44.0091,-73.2984",medium
2024-06-15 22:43:00,2024-06-15 22:42:00,"45.4209,-73.5526",high
2024-06-23 23:51:00,2024-06-23 23:47:00,"44.7538,-72.1606",low
2024-06-19 13:08:00,2024-06-19 13:03:00,"44.8052,-72.3081",medium
2024-06-19 13:08:00,2024-06-26 13:03:00,"44.4553,-72.5661",medium
2024-06-08 09:07:00,2024-06-08 08:58:00,"44.9312,-72.0826",low
2024-06-05 04:33:00,2024-06-05 04:26:00,"44.4150,-72.5424",medium
2024-06-10 07:03:00,2024-06-10 06:59:00,"44.6222,-72.0405",medium
2024-06-10 07:03:00,2024-06-13 08:11:00,"45.8504,-72.1873",low
2024-06-03 09:23:00,2024-06-03 09:16:00,"44.7925,-72.1100",high
2024-06-24 09:56:00,2024-06-24 09:46:00,"45.4701,-73.6115",high
2024-06-06 23:41:00,2024-06-06 23:36:00,"45.1212,-72.1767",high
